srcLat,srcLon,targetLat,targetLon,value,Destination,Source
49.256774,1.185913,47.648431,9.166648,314,,
49.256774,1.185913,47.648431,9.166648,358,,
49.256774,1.185913,47.648431,9.166648,430,,
49.256774,1.185913,47.648431,9.166648,594,,
49.256774,1.185913,47.648431,9.166648,755,,
49.256774,1.185913,47.648431,9.166648,860,,
49.256774,1.185913,47.648431,9.166648,"1,222",,
56.055854,12.703039,47.648431,9.166648,8,,
56.055854,12.703039,47.648431,9.166648,24,,
56.055854,12.703039,47.648431,9.166648,36,,
56.055854,12.703039,47.648431,9.166648,41,,
56.055854,12.703039,47.648431,9.166648,43,,
56.055854,12.703039,47.648431,9.166648,61,,
56.055854,12.703039,47.648431,9.166648,72,,
56.055854,12.703039,47.648431,9.166648,72,,
56.055854,12.703039,47.648431,9.166648,74,,
56.055854,12.703039,47.648431,9.166648,74,,
56.055854,12.703039,47.648431,9.166648,75,,
56.055854,12.703039,47.648431,9.166648,83,,
56.055854,12.703039,47.648431,9.166648,84,,
56.055854,12.703039,47.648431,9.166648,91,,
56.055854,12.703039,47.648431,9.166648,101,,
56.055854,12.703039,47.648431,9.166648,116,,
56.055854,12.703039,47.648431,9.166648,143,,
56.055854,12.703039,47.648431,9.166648,145,,
56.055854,12.703039,47.648431,9.166648,150,,
56.055854,12.703039,47.648431,9.166648,158,,
56.055854,12.703039,47.648431,9.166648,199,,
56.055854,12.703039,47.648431,9.166648,233,,
56.055854,12.703039,47.648431,9.166648,258,,
56.055854,12.703039,47.648431,9.166648,266,,
56.055854,12.703039,47.648431,9.166648,299,,
56.055854,12.703039,47.648431,9.166648,365,,
56.055854,12.703039,47.648431,9.166648,401,,
56.055854,12.703039,47.648431,9.166648,481,,
56.055854,12.703039,47.648431,9.166648,491,,
56.055854,12.703039,47.648431,9.166648,499,,
56.055854,12.703039,47.648431,9.166648,706,,
56.055854,12.703039,47.648431,9.166648,887,,
56.055854,12.703039,47.648431,9.166648,906,,
56.055854,12.703039,47.648431,9.166648,"1,097",,
56.055854,12.703039,47.648431,9.166648,"2,411",,
56.055854,12.703039,47.648431,9.166648,"2,484",,
56.055854,12.703039,47.648431,9.166648,"2,849",,
56.055854,12.703039,47.648431,9.166648,"5,142",,
56.055854,12.703039,47.648431,9.166648,"44,937",,
56.055854,12.703039,47.648431,9.166648,"63,029",,
56.055854,12.703039,45.639199,9.176167,"20,597",,
40.498606,-3.341905,45.78288,9.17979,355,,
40.498606,-3.341905,45.78288,9.17979,508,,
40.498606,-3.341905,45.78288,9.17979,"1,854",,
40.498606,-3.341905,45.78288,9.17979,"2,288",,
40.498606,-3.341905,45.78288,9.17979,"2,985",,
40.498606,-3.341905,45.78288,9.17979,"3,455",,
40.498606,-3.341905,45.78288,9.17979,"3,750",,
40.498606,-3.341905,45.78288,9.17979,"4,834",,
40.498606,-3.341905,45.78288,9.17979,"6,074",,
40.498606,-3.341905,45.78288,9.17979,"7,344",,
40.498606,-3.341905,45.78288,9.17979,"10,145",,
40.498606,-3.341905,45.78288,9.17979,"10,384",,
40.498606,-3.341905,45.78288,9.17979,"11,202",,
40.498606,-3.341905,45.78288,9.17979,"15,744",,
40.498606,-3.341905,45.78288,9.17979,"52,017",,
41.692178,12.59133,45.78288,9.17979,222,,
41.692178,12.59133,45.78288,9.17979,464,,
41.692178,12.59133,45.78288,9.17979,"1,069",,
41.692178,12.59133,45.78288,9.17979,"1,582",,
41.692178,12.59133,45.78288,9.17979,"1,706",,
41.692178,12.59133,45.78288,9.17979,"2,843",,
41.692178,12.59133,45.78288,9.17979,"3,708",,
41.692178,12.59133,45.78288,9.17979,"5,523",,
41.692178,12.59133,45.78288,9.17979,"5,537",,
41.692178,12.59133,45.78288,9.17979,"5,710",,
41.692178,12.59133,45.78288,9.17979,"7,181",,
41.692178,12.59133,45.78288,9.17979,"8,065",,
41.692178,12.59133,45.78288,9.17979,"8,225",,
41.692178,12.59133,45.78288,9.17979,"11,309",,
41.692178,12.59133,45.78288,9.17979,"12,546",,
41.692178,12.59133,45.78288,9.17979,"12,729",,
41.692178,12.59133,45.78288,9.17979,"12,736",,
41.692178,12.59133,45.78288,9.17979,"12,978",,
41.692178,12.59133,45.78288,9.17979,"13,133",,
41.692178,12.59133,45.78288,9.17979,"13,184",,
41.692178,12.59133,45.78288,9.17979,"14,851",,
41.692178,12.59133,45.78288,9.17979,"15,573",,
41.692178,12.59133,45.78288,9.17979,"15,758",,
41.692178,12.59133,45.78288,9.17979,"16,092",,
41.692178,12.59133,45.78288,9.17979,"16,319",,
41.692178,12.59133,45.78288,9.17979,"16,727",,
41.692178,12.59133,45.78288,9.17979,"17,078",,
41.692178,12.59133,45.78288,9.17979,"17,612",,
41.692178,12.59133,45.78288,9.17979,"18,359",,
41.692178,12.59133,45.78288,9.17979,"18,506",,
41.692178,12.59133,45.78288,9.17979,"18,506",,
41.692178,12.59133,45.78288,9.17979,"19,644",,
41.692178,12.59133,45.78288,9.17979,"19,750",,
41.692178,12.59133,45.78288,9.17979,"20,780",,
41.692178,12.59133,45.78288,9.17979,"21,134",,
41.692178,12.59133,45.78288,9.17979,"22,154",,
41.692178,12.59133,45.78288,9.17979,"22,439",,
41.692178,12.59133,45.78288,9.17979,"22,619",,
41.692178,12.59133,45.78288,9.17979,"26,141",,
41.692178,12.59133,45.78288,9.17979,"34,208",,
41.692178,12.59133,45.78288,9.17979,"34,956",,
41.692178,12.59133,45.78288,9.17979,"36,091",,
41.692178,12.59133,45.78288,9.17979,"37,574",,
41.692178,12.59133,45.78288,9.17979,"39,069",,
41.692178,12.59133,45.78288,9.17979,"39,089",,
41.692178,12.59133,45.78288,9.17979,"40,170",,
41.692178,12.59133,45.78288,9.17979,"40,402",,
41.692178,12.59133,45.78288,9.17979,"40,879",,
41.692178,12.59133,45.78288,9.17979,"50,651",,
41.692178,12.59133,45.78288,9.17979,"50,874",,
41.692178,12.59133,45.78288,9.17979,"52,283",,
41.692178,12.59133,45.78288,9.17979,"54,652",,
41.692178,12.59133,45.78288,9.17979,"59,402",,
41.692178,12.59133,45.78288,9.17979,"60,440",,
41.692178,12.59133,45.78288,9.17979,"61,524",,
41.692178,12.59133,45.78288,9.17979,"63,184",,
41.692178,12.59133,45.78288,9.17979,"69,216",,
41.692178,12.59133,45.78288,9.17979,"71,416",,
41.692178,12.59133,45.78288,9.17979,"73,072",,
41.692178,12.59133,45.78288,9.17979,"74,028",,
41.692178,12.59133,45.78288,9.17979,"74,253",,
41.692178,12.59133,45.78288,9.17979,"74,407",,
41.692178,12.59133,45.78288,9.17979,"79,598",,
41.692178,12.59133,45.78288,9.17979,"80,834",,
41.692178,12.59133,45.78288,9.17979,"80,884",,
41.692178,12.59133,45.78288,9.17979,"82,739",,
41.692178,12.59133,45.78288,9.17979,"85,803",,
41.692178,12.59133,45.78288,9.17979,"92,000",,
41.692178,12.59133,45.78288,9.17979,"94,801",,
41.692178,12.59133,45.78288,9.17979,"95,200",,
41.692178,12.59133,45.78288,9.17979,"96,643",,
41.692178,12.59133,45.78288,9.17979,"98,670",,
41.692178,12.59133,45.78288,9.17979,"99,745",,
41.692178,12.59133,45.78288,9.17979,"104,803",,
41.692178,12.59133,45.78288,9.17979,"107,878",,
41.692178,12.59133,45.78288,9.17979,"108,686",,
41.692178,12.59133,45.78288,9.17979,"109,262",,
41.692178,12.59133,45.78288,9.17979,"111,092",,
41.692178,12.59133,45.78288,9.17979,"113,959",,
41.692178,12.59133,45.78288,9.17979,"114,031",,
41.692178,12.59133,45.78288,9.17979,"118,359",,
41.692178,12.59133,45.78288,9.17979,"119,182",,
41.692178,12.59133,45.78288,9.17979,"122,998",,
41.692178,12.59133,45.78288,9.17979,"123,501",,
41.692178,12.59133,45.78288,9.17979,"128,879",,
41.692178,12.59133,45.78288,9.17979,"129,595",,
41.692178,12.59133,45.78288,9.17979,"131,016",,
41.692178,12.59133,45.78288,9.17979,"133,488",,
41.692178,12.59133,45.78288,9.17979,"134,675",,
41.692178,12.59133,45.78288,9.17979,"141,201",,
41.692178,12.59133,45.78288,9.17979,"141,794",,
41.692178,12.59133,45.78288,9.17979,"147,609",,
41.692178,12.59133,45.78288,9.17979,"152,399",,
41.692178,12.59133,45.78288,9.17979,"160,680",,
41.692178,12.59133,45.78288,9.17979,"168,717",,
41.692178,12.59133,45.78288,9.17979,"169,364",,
41.692178,12.59133,45.78288,9.17979,"174,780",,
41.692178,12.59133,45.78288,9.17979,"175,368",,
41.692178,12.59133,45.78288,9.17979,"176,674",,
41.692178,12.59133,45.78288,9.17979,"177,728",,
41.692178,12.59133,45.78288,9.17979,"178,930",,
41.692178,12.59133,45.78288,9.17979,"179,528",,
41.692178,12.59133,45.78288,9.17979,"189,402",,
41.692178,12.59133,45.78288,9.17979,"190,468",,
41.692178,12.59133,45.78288,9.17979,"197,373",,
41.692178,12.59133,45.78288,9.17979,"198,353",,
41.692178,12.59133,45.78288,9.17979,"200,336",,
41.692178,12.59133,45.78288,9.17979,"200,430",,
41.692178,12.59133,45.78288,9.17979,"201,250",,
41.692178,12.59133,45.78288,9.17979,"201,517",,
41.692178,12.59133,45.78288,9.17979,"202,311",,
41.692178,12.59133,45.78288,9.17979,"203,396",,
41.692178,12.59133,45.78288,9.17979,"233,950",,
41.692178,12.59133,45.78288,9.17979,"249,312",,
41.692178,12.59133,45.78288,9.17979,"251,094",,
41.692178,12.59133,45.78288,9.17979,"254,255",,
41.692178,12.59133,45.78288,9.17979,"255,855",,
41.692178,12.59133,45.78288,9.17979,"284,972",,
41.692178,12.59133,45.78288,9.17979,"304,911",,
41.692178,12.59133,45.78288,9.17979,"309,778",,
41.692178,12.59133,45.78288,9.17979,"326,205",,
41.692178,12.59133,45.78288,9.17979,"332,099",,
41.692178,12.59133,45.78288,9.17979,"333,111",,
41.692178,12.59133,45.78288,9.17979,"339,565",,
41.692178,12.59133,45.78288,9.17979,"341,299",,
41.692178,12.59133,45.78288,9.17979,"351,148",,
41.692178,12.59133,45.78288,9.17979,"357,451",,
41.692178,12.59133,45.78288,9.17979,"375,263",,
41.692178,12.59133,45.78288,9.17979,"388,243",,
41.692178,12.59133,45.78288,9.17979,"416,046",,
41.692178,12.59133,45.78288,9.17979,"421,529",,
41.692178,12.59133,45.78288,9.17979,"440,949",,
41.692178,12.59133,45.78288,9.17979,"452,891",,
41.692178,12.59133,45.78288,9.17979,"464,877",,
41.692178,12.59133,45.78288,9.17979,"493,497",,
41.692178,12.59133,45.78288,9.17979,"499,372",,
41.692178,12.59133,45.78288,9.17979,"502,607",,
41.692178,12.59133,45.78288,9.17979,"525,871",,
41.692178,12.59133,45.78288,9.17979,"565,099",,
41.692178,12.59133,45.78288,9.17979,"576,174",,
41.692178,12.59133,45.78288,9.17979,"600,795",,
41.692178,12.59133,45.78288,9.17979,"640,224",,
41.692178,12.59133,45.78288,9.17979,"682,328",,
41.692178,12.59133,45.78288,9.17979,"686,227",,
41.692178,12.59133,45.78288,9.17979,"701,798",,
41.692178,12.59133,45.78288,9.17979,"755,961",,
41.692178,12.59133,45.78288,9.17979,"820,704",,
41.692178,12.59133,45.78288,9.17979,"867,730",,
41.692178,12.59133,45.78288,9.17979,"882,803",,
41.692178,12.59133,45.78288,9.17979,"901,807",,
41.692178,12.59133,45.78288,9.17979,"1,044,729",,
41.692178,12.59133,45.78288,9.17979,"1,048,339",,
41.692178,12.59133,45.78288,9.17979,"1,274,614",,
41.692178,12.59133,45.78288,9.17979,"1,573,593",,
41.692178,12.59133,45.78288,9.17979,"1,824,372",,
56.055854,12.703039,45.78288,9.17979,466,,
56.055854,12.703039,45.78288,9.17979,570,,
56.055854,12.703039,45.78288,9.17979,633,,
56.055854,12.703039,45.78288,9.17979,"1,930",,
56.055854,12.703039,45.78288,9.17979,"3,259",,
56.055854,12.703039,45.78288,9.17979,"3,970",,
56.055854,12.703039,45.78288,9.17979,"4,619",,
56.055854,12.703039,45.78288,9.17979,"4,619",,
56.055854,12.703039,45.78288,9.17979,"4,709",,
56.055854,12.703039,45.78288,9.17979,"5,258",,
56.055854,12.703039,45.78288,9.17979,"7,700",,
56.055854,12.703039,45.78288,9.17979,"8,983",,
56.055854,12.703039,45.78288,9.17979,"9,232",,
56.055854,12.703039,45.78288,9.17979,"9,502",,
56.055854,12.703039,45.78288,9.17979,"9,532",,
56.055854,12.703039,45.78288,9.17979,"10,326",,
56.055854,12.703039,45.78288,9.17979,"10,515",,
56.055854,12.703039,45.78288,9.17979,"13,167",,
56.055854,12.703039,45.78288,9.17979,"14,237",,
56.055854,12.703039,45.78288,9.17979,"15,886",,
56.055854,12.703039,45.78288,9.17979,"15,948",,
56.055854,12.703039,45.78288,9.17979,"17,475",,
56.055854,12.703039,45.78288,9.17979,"18,083",,
56.055854,12.703039,45.78288,9.17979,"19,250",,
56.055854,12.703039,45.78288,9.17979,"19,563",,
56.055854,12.703039,45.78288,9.17979,"24,384",,
56.055854,12.703039,45.78288,9.17979,"25,403",,
56.055854,12.703039,45.78288,9.17979,"26,062",,
56.055854,12.703039,45.78288,9.17979,"30,355",,
56.055854,12.703039,45.78288,9.17979,"35,666",,
56.055854,12.703039,45.78288,9.17979,"40,425",,
56.055854,12.703039,45.78288,9.17979,"45,559",,
56.055854,12.703039,45.78288,9.17979,"49,248",,
56.055854,12.703039,45.78288,9.17979,"50,692",,
56.055854,12.703039,45.78288,9.17979,"50,837",,
56.055854,12.703039,45.78288,9.17979,"51,378",,
56.055854,12.703039,45.78288,9.17979,"51,775",,
56.055854,12.703039,45.78288,9.17979,"51,775",,
56.055854,12.703039,45.78288,9.17979,"52,617",,
56.055854,12.703039,45.78288,9.17979,"55,603",,
56.055854,12.703039,45.78288,9.17979,"64,340",,
56.055854,12.703039,45.78288,9.17979,"91,715",,
56.055854,12.703039,45.78288,9.17979,"94,207",,
56.055854,12.703039,45.78288,9.17979,"167,088",,
56.055854,12.703039,45.78288,9.17979,"206,230",,
56.055854,12.703039,45.78288,9.17979,"254,572",,
56.055854,12.703039,45.78288,9.17979,"510,519",,
41.692178,12.59133,45.478632,9.18204,"26,316",,
41.692178,12.59133,45.478632,9.18204,"27,864",,
41.692178,12.59133,45.478632,9.18204,"65,790",,
41.692178,12.59133,45.478632,9.18204,"65,790",,
41.692178,12.59133,45.478632,9.18204,"65,790",,
41.692178,12.59133,45.478632,9.18204,"83,462",,
41.692178,12.59133,45.478632,9.18204,"97,373",,
41.692178,12.59133,45.478632,9.18204,"117,029",,
41.692178,12.59133,45.478632,9.18204,"130,032",,
41.692178,12.59133,45.478632,9.18204,"157,896",,
41.692178,12.59133,45.478632,9.18204,"167,184",,
41.692178,12.59133,45.478632,9.18204,"167,184",,
41.692178,12.59133,45.478632,9.18204,"171,054",,
41.692178,12.59133,45.478632,9.18204,"184,212",,
41.692178,12.59133,45.478632,9.18204,"196,177",,
41.692178,12.59133,45.478632,9.18204,"236,477",,
41.692178,12.59133,45.478632,9.18204,"263,934",,
41.692178,12.59133,45.478632,9.18204,"264,820",,
41.692178,12.59133,45.478632,9.18204,"325,080",,
41.692178,12.59133,45.478632,9.18204,"349,848",,
41.692178,12.59133,45.478632,9.18204,"541,397",,
41.692178,12.59133,45.478632,9.18204,"1,027,253",,
41.692178,12.59133,45.478632,9.18204,"1,047,034",,
41.692178,12.59133,45.478632,9.18204,"5,844,276",,
49.256774,1.185913,45.43913,9.202447,58,,
49.256774,1.185913,45.43913,9.202447,"4,998",,
49.256774,1.185913,45.43913,9.202447,"4,998",,
56.055854,12.703039,49.139653,9.224473,"1,304,930",,
56.055854,12.703039,49.139653,9.224473,"2,822,636",,
56.055854,12.703039,49.139653,9.224473,"4,556,432",,
56.055854,12.703039,49.139653,9.224473,"44,229,583",,
51.270954,7.230617,48.630205,9.229892,"1,204,662",,
40.498606,-3.341905,45.514227,9.300953,"366,027",,
41.692178,12.59133,45.754088,9.334319,"298,166",,
41.692178,12.59133,45.754088,9.334319,"1,334,075",,
41.692178,12.59133,45.754088,9.334319,"1,534,680",,
38.066168,23.512874,49.131639,9.360756,"11,383",,
49.256774,1.185913,49.131639,9.360756,1,,
51.270954,7.230617,52.314148,9.361102,36,,
51.270954,7.230617,52.314148,9.361102,339,,
51.270954,7.230617,52.314148,9.361102,711,,
51.270954,7.230617,52.314148,9.361102,"1,091",,
51.270954,7.230617,52.314148,9.361102,"1,139",,
51.270954,7.230617,52.314148,9.361102,"1,319",,
51.270954,7.230617,52.314148,9.361102,"1,503",,
51.270954,7.230617,52.314148,9.361102,"1,553",,
51.270954,7.230617,52.314148,9.361102,"2,123",,
51.270954,7.230617,52.314148,9.361102,"2,454",,
51.270954,7.230617,52.314148,9.361102,"2,889",,
51.270954,7.230617,52.314148,9.361102,"3,636",,
51.270954,7.230617,52.314148,9.361102,"3,684",,
51.270954,7.230617,52.314148,9.361102,"3,903",,
51.270954,7.230617,52.314148,9.361102,"4,000",,
51.270954,7.230617,52.314148,9.361102,"4,060",,
51.270954,7.230617,52.314148,9.361102,"4,848",,
51.270954,7.230617,52.314148,9.361102,"6,365",,
51.270954,7.230617,52.314148,9.361102,"6,618",,
51.270954,7.230617,52.314148,9.361102,"8,313",,
51.270954,7.230617,52.314148,9.361102,"8,489",,
51.270954,7.230617,52.314148,9.361102,"13,572",,
51.270954,7.230617,52.314148,9.361102,"14,532",,
51.270954,7.230617,52.314148,9.361102,"18,077",,
51.270954,7.230617,52.314148,9.361102,"18,759",,
51.270954,7.230617,52.314148,9.361102,"33,163",,
51.270954,7.230617,52.314148,9.361102,"40,203",,
51.270954,7.230617,52.314148,9.361102,"50,144",,
51.270954,7.230617,52.314148,9.361102,"157,775",,
51.270954,7.230617,52.314148,9.361102,"162,906",,
51.270954,7.230617,52.314148,9.361102,"206,501",,
40.498606,-3.341905,45.604711,9.453845,"1,145,790",,
-34.068302,18.458813,51.825405,9.457299,140,,
-34.068302,18.458813,51.825405,9.457299,184,,
-34.068302,18.458813,51.825405,9.457299,207,,
-34.068302,18.458813,51.825405,9.457299,"1,183",,
-34.068302,18.458813,51.825405,9.457299,"1,609",,
-32.962753,27.834764,51.825405,9.457299,78,,
-32.962753,27.834764,51.825405,9.457299,100,,
-32.962753,27.834764,51.825405,9.457299,155,,
-32.962753,27.834764,51.825405,9.457299,710,,
-32.962753,27.834764,51.825405,9.457299,"2,068",,
24.988028,55.190533,51.825405,9.457299,42,,
24.988028,55.190533,51.825405,9.457299,57,,
24.988028,55.190533,51.825405,9.457299,137,,
24.988028,55.190533,51.825405,9.457299,170,,
24.988028,55.190533,51.825405,9.457299,281,,
24.988028,55.190533,51.825405,9.457299,422,,
24.988028,55.190533,51.825405,9.457299,667,,
24.988028,55.190533,51.825405,9.457299,893,,
24.988028,55.190533,51.825405,9.457299,"4,842",,
30.098749,31.373572,51.825405,9.457299,14,,
30.098749,31.373572,51.825405,9.457299,30,,
30.098749,31.373572,51.825405,9.457299,92,,
30.098749,31.373572,51.825405,9.457299,391,,
30.098749,31.373572,51.825405,9.457299,"17,126",,
38.066168,23.512874,51.825405,9.457299,2,,
38.066168,23.512874,51.825405,9.457299,18,,
38.066168,23.512874,51.825405,9.457299,53,,
38.066168,23.512874,51.825405,9.457299,60,,
38.066168,23.512874,51.825405,9.457299,76,,
38.066168,23.512874,51.825405,9.457299,87,,
38.066168,23.512874,51.825405,9.457299,210,,
38.066168,23.512874,51.825405,9.457299,245,,
38.066168,23.512874,51.825405,9.457299,257,,
38.066168,23.512874,51.825405,9.457299,297,,
38.066168,23.512874,51.825405,9.457299,545,,
38.066168,23.512874,51.825405,9.457299,578,,
38.066168,23.512874,51.825405,9.457299,849,,
38.066168,23.512874,51.825405,9.457299,969,,
38.066168,23.512874,51.825405,9.457299,"1,092",,
38.066168,23.512874,51.825405,9.457299,"1,125",,
38.066168,23.512874,51.825405,9.457299,"1,169",,
38.066168,23.512874,51.825405,9.457299,"1,270",,
38.066168,23.512874,51.825405,9.457299,"1,392",,
38.066168,23.512874,51.825405,9.457299,"2,035",,
38.066168,23.512874,51.825405,9.457299,"2,707",,
38.066168,23.512874,51.825405,9.457299,"2,830",,
38.066168,23.512874,51.825405,9.457299,"3,851",,
38.066168,23.512874,51.825405,9.457299,"4,435",,
38.066168,23.512874,51.825405,9.457299,"5,814",,
41.692178,12.59133,51.825405,9.457299,0,,
41.692178,12.59133,51.825405,9.457299,36,,
41.692178,12.59133,51.825405,9.457299,54,,
41.692178,12.59133,51.825405,9.457299,121,,
41.692178,12.59133,51.825405,9.457299,204,,
41.692178,12.59133,51.825405,9.457299,302,,
41.692178,12.59133,51.825405,9.457299,308,,
41.692178,12.59133,51.825405,9.457299,616,,
41.692178,12.59133,51.825405,9.457299,636,,
41.692178,12.59133,51.825405,9.457299,675,,
41.692178,12.59133,51.825405,9.457299,689,,
41.692178,12.59133,51.825405,9.457299,714,,
41.692178,12.59133,51.825405,9.457299,850,,
41.692178,12.59133,51.825405,9.457299,993,,
41.692178,12.59133,51.825405,9.457299,995,,
41.692178,12.59133,51.825405,9.457299,"1,003",,
41.692178,12.59133,51.825405,9.457299,"1,025",,
41.692178,12.59133,51.825405,9.457299,"1,066",,
41.692178,12.59133,51.825405,9.457299,"1,112",,
41.692178,12.59133,51.825405,9.457299,"1,159",,
41.692178,12.59133,51.825405,9.457299,"1,273",,
41.692178,12.59133,51.825405,9.457299,"1,299",,
41.692178,12.59133,51.825405,9.457299,"1,661",,
41.692178,12.59133,51.825405,9.457299,"1,744",,
41.692178,12.59133,51.825405,9.457299,"2,241",,
41.692178,12.59133,51.825405,9.457299,"2,426",,
41.692178,12.59133,51.825405,9.457299,"2,506",,
41.692178,12.59133,51.825405,9.457299,"2,516",,
41.692178,12.59133,51.825405,9.457299,"2,681",,
41.692178,12.59133,51.825405,9.457299,"2,838",,
41.692178,12.59133,51.825405,9.457299,"2,886",,
41.692178,12.59133,51.825405,9.457299,"3,038",,
41.692178,12.59133,51.825405,9.457299,"3,184",,
41.692178,12.59133,51.825405,9.457299,"3,374",,
41.692178,12.59133,51.825405,9.457299,"3,590",,
41.692178,12.59133,51.825405,9.457299,"3,594",,
41.692178,12.59133,51.825405,9.457299,"4,511",,
41.692178,12.59133,51.825405,9.457299,"4,765",,
41.692178,12.59133,51.825405,9.457299,"5,010",,
41.692178,12.59133,51.825405,9.457299,"5,280",,
41.692178,12.59133,51.825405,9.457299,"5,460",,
41.692178,12.59133,51.825405,9.457299,"5,731",,
41.692178,12.59133,51.825405,9.457299,"9,620",,
41.692178,12.59133,51.825405,9.457299,"9,912",,
41.692178,12.59133,51.825405,9.457299,"11,845",,
41.692178,12.59133,51.825405,9.457299,"14,771",,
41.692178,12.59133,51.825405,9.457299,"22,433",,
41.692178,12.59133,51.825405,9.457299,"24,955",,
41.692178,12.59133,51.825405,9.457299,"27,199",,
41.692178,12.59133,51.825405,9.457299,"27,629",,
41.692178,12.59133,51.825405,9.457299,"30,974",,
41.692178,12.59133,51.825405,9.457299,"23,758,059",,
49.256774,1.185913,51.825405,9.457299,7,,
49.256774,1.185913,51.825405,9.457299,18,,
49.256774,1.185913,51.825405,9.457299,18,,
49.256774,1.185913,51.825405,9.457299,20,,
49.256774,1.185913,51.825405,9.457299,28,,
49.256774,1.185913,51.825405,9.457299,28,,
49.256774,1.185913,51.825405,9.457299,41,,
49.256774,1.185913,51.825405,9.457299,54,,
49.256774,1.185913,51.825405,9.457299,55,,
49.256774,1.185913,51.825405,9.457299,73,,
49.256774,1.185913,51.825405,9.457299,81,,
49.256774,1.185913,51.825405,9.457299,104,,
49.256774,1.185913,51.825405,9.457299,115,,
49.256774,1.185913,51.825405,9.457299,129,,
49.256774,1.185913,51.825405,9.457299,145,,
49.256774,1.185913,51.825405,9.457299,181,,
49.256774,1.185913,51.825405,9.457299,184,,
49.256774,1.185913,51.825405,9.457299,214,,
49.256774,1.185913,51.825405,9.457299,257,,
49.256774,1.185913,51.825405,9.457299,259,,
49.256774,1.185913,51.825405,9.457299,275,,
49.256774,1.185913,51.825405,9.457299,337,,
49.256774,1.185913,51.825405,9.457299,343,,
49.256774,1.185913,51.825405,9.457299,358,,
49.256774,1.185913,51.825405,9.457299,367,,
49.256774,1.185913,51.825405,9.457299,400,,
49.256774,1.185913,51.825405,9.457299,431,,
49.256774,1.185913,51.825405,9.457299,450,,
49.256774,1.185913,51.825405,9.457299,493,,
49.256774,1.185913,51.825405,9.457299,576,,
49.256774,1.185913,51.825405,9.457299,587,,
49.256774,1.185913,51.825405,9.457299,765,,
49.256774,1.185913,51.825405,9.457299,765,,
49.256774,1.185913,51.825405,9.457299,826,,
49.256774,1.185913,51.825405,9.457299,869,,
49.256774,1.185913,51.825405,9.457299,870,,
49.256774,1.185913,51.825405,9.457299,"1,071",,
49.256774,1.185913,51.825405,9.457299,"1,497",,
49.256774,1.185913,51.825405,9.457299,"2,326",,
49.256774,1.185913,51.825405,9.457299,"2,597",,
49.256774,1.185913,51.825405,9.457299,"2,789",,
49.256774,1.185913,51.825405,9.457299,"3,056",,
49.256774,1.185913,51.825405,9.457299,"3,672",,
49.256774,1.185913,51.825405,9.457299,"4,141",,
49.256774,1.185913,51.825405,9.457299,"4,800",,
49.256774,1.185913,51.825405,9.457299,"5,275",,
49.256774,1.185913,51.825405,9.457299,"6,967",,
49.256774,1.185913,51.825405,9.457299,"8,112",,
49.256774,1.185913,51.825405,9.457299,"9,909",,
49.256774,1.185913,51.825405,9.457299,"14,376",,
56.055854,12.703039,51.825405,9.457299,"174,309",,
56.055854,12.703039,51.825405,9.457299,"6,026,316",,
49.256774,1.185913,48.409782,9.498142,1,,
49.256774,1.185913,48.409782,9.498142,347,,
49.256774,1.185913,48.409782,9.498142,"1,885",,
49.256774,1.185913,48.409782,9.498142,"2,109",,
49.256774,1.185913,48.409782,9.498142,"2,269",,
49.256774,1.185913,45.168443,9.560456,0,,
49.256774,1.185913,45.168443,9.560456,0,,
49.256774,1.185913,45.168443,9.560456,0,,
49.256774,1.185913,45.168443,9.560456,0,,
49.256774,1.185913,45.168443,9.560456,1,,
49.256774,1.185913,45.168443,9.560456,1,,
49.256774,1.185913,45.168443,9.560456,1,,
49.256774,1.185913,45.168443,9.560456,1,,
49.256774,1.185913,45.168443,9.560456,2,,
49.256774,1.185913,45.168443,9.560456,2,,
49.256774,1.185913,45.168443,9.560456,8,,
49.256774,1.185913,45.168443,9.560456,13,,
49.256774,1.185913,45.168443,9.560456,15,,
49.256774,1.185913,45.168443,9.560456,21,,
49.256774,1.185913,45.168443,9.560456,30,,
49.256774,1.185913,45.168443,9.560456,35,,
49.256774,1.185913,45.168443,9.560456,77,,
-34.068302,18.458813,45.168458,9.560467,"969,600",,
-32.962753,27.834764,45.168458,9.560467,"159,790",,
-32.962753,27.834764,45.168458,9.560467,"239,976",,
-32.962753,27.834764,45.168458,9.560467,"739,223",,
-32.962753,27.834764,45.168458,9.560467,"925,798",,
24.988028,55.190533,45.168458,9.560467,"12,338",,
24.988028,55.190533,45.168458,9.560467,"18,507",,
24.988028,55.190533,45.168458,9.560467,"150,799",,
24.988028,55.190533,45.168458,9.560467,"182,345",,
24.988028,55.190533,45.168458,9.560467,"232,794",,
24.988028,55.190533,45.168458,9.560467,"249,713",,
24.988028,55.190533,45.168458,9.560467,"258,509",,
24.988028,55.190533,45.168458,9.560467,"275,722",,
24.988028,55.190533,45.168458,9.560467,"298,166",,
24.988028,55.190533,45.168458,9.560467,"298,166",,
24.988028,55.190533,45.168458,9.560467,"299,356",,
24.988028,55.190533,45.168458,9.560467,"346,637",,
24.988028,55.190533,45.168458,9.560467,"426,794",,
24.988028,55.190533,45.168458,9.560467,"593,771",,
24.988028,55.190533,45.168458,9.560467,"704,143",,
24.988028,55.190533,45.168458,9.560467,"1,850,562",,
